account_id,entity_id,account_number,program_id,available_balance,bank_code
d6bf6e8a-7c5d-4d84-b70a-4eb94b5e2461,5673d197-b2b1-4273-bc64-731eeecc5f4d,PAkGnixmNcE3X22DNPy3XJwNoDEezjDC3D2K2-ORRpjG0q-Uz1rTvQ==,4,4318806.08,RATN
dd657367-73e6-493d-957f-5cb5dcea0e86,988f6f9c-5c1c-4ace-a4bd-822394ca4fa1,0-rG1Ez-G8kZKYKi7X5mqplDnnhXHyweZjBAxZHN_b0j_waZle6FNQ==,21,86492282.00,BKID
818510c0-1598-47e7-b538-a23f02d8e67b,6d943b46-4ac3-4133-a49c-f23bdcaaffa1,MVN7gQCMoGckzOw5cTfjHv0jMCQbYVjtzwNv86G0n2diRADRlyN0LA==,46,60409305.98,ICIC
c410a24e-a830-4a00-ae7c-641cf052ef19,bdb0f841-2da4-4088-bac0-f54b53850224,FgSL80TKAYJWzSKKfzfRXW4M1MoZhZzs3c8xJn7FdTjoe-PCOPjoeQ==,46,-12256599.14,CLBL
d4200a20-621e-4f7b-aff9-a04072f1b4b7,15febfd1-7a28-46bd-abf3-54ce35c48e92,USMbQm9rBI-ThsjlwWZ0_IQb6htTMyPiepS7OjjSn6ZYg4CwRXEONQ==,46,50416145.02,AUBL
cf0bc9a4-5830-4ed7-b157-74d7b242334f,9d8b044b-d120-4e54-bbd7-f774ddc795b5,BXcUfCr1724AVNLmnwGKsyejzGuK8wAuMl_UB8ego-WGro_j1F5-Pw==,21,57046664.86,JAKA
745a3719-f1bf-451f-a949-7b16c01eda3a,32901b05-52f6-4a81-a5cf-9bd423d41d2b,5MPTGZox2mgV9U56fVOQZXg2tVft4VqVSNqdtFGPzUEfDoA6Xn_zDA==,0,5929495.82,ICIC
b660a61b-c9b4-43f3-aa8b-dd4620c8e6f4,78390183-3c14-469e-b169-6637bbcf148f,88GDnmfj90MAs0zXAY1x7TSBarJr2qWuBw9oA-WJVB5zccxahUruRg==,0,73696845.09,YESB
81c040fe-d8eb-40e1-a51e-59b8995b6f40,f5601436-7131-457b-91e1-a0c2e1628fd5,vnpwTN8ORb0-CpPMPGhX7KIkISY2hOVdt-t9CE1haMgPgJY1Vqaomg==,0,-45314032.59,UNITY
5542fc76-e646-48f4-9fed-34ce8fca92e0,a4e51d16-97fe-4090-aac8-5bcc50da64c2,wX8gAK-00KyhLaugyPVLhbJ8swLFNsNmevUMx0QM7wmfSr2CPrwWHw==,99,-308429514.84,KARB
10749de2-1c4d-4f30-ac5c-9185ba25ef2e,0e889492-50f4-45fa-90e1-d391fbf916d5,C9Nc_XY7RPhaZDRZY5DnEjqPN-g0BttWP7-6-dIsf5DFUy-x2JIReA==,4,-23285303.33,INDB
63d3f6e9-0bd2-4a84-aa41-8faee3a21435,465007cc-c641-463f-82d1-9001cc5de4e5,xGOIhmyvhp6mZqxazPt_mp2Gn7lROiCAfpZm74tRb-eL52frOpBMqQ==,99,-26585631.69,NESF
07445570-6acd-4e77-bba4-f4c7c748ad4e,a8ef3350-0e9e-4bd4-b13e-4010b789ce45,lokGSPtCM4mVzfRyIUtRIUtJsqERXPKMhgkjEgX-U7cNjOtHTurnqQ==,21,37806575.10,KARB
3af52f87-28f1-4b6a-984f-7c218d09059e,7dac75a7-8e39-402c-ab6d-3f8e8ac52e52,bMrpb6Yur1RnTWonBEddOPcD7kThmhuYbuqZJDlmzA5K7yGhh-74vA==,4,-13977086.51,JAKA
65d6e334-3f7e-485f-bb34-2745d244df7f,472163ca-7451-4f2b-b33f-92ed5797f85c,pQa4npW1s-FvO6yH-2qAMSyZglNnySl-ZI4bMQrxQjlUv7-QN4Q2jA==,46,0.00,NESF
a7777b63-009a-4bf8-bc7c-bf285c564998,5cf4e0cb-7e59-4ed7-84e8-0dee0f64d94b,VNf6Hbm7bQSFDioOE3Wkq26T_XoWT3RHEm9-CIrIj6zKSiXplg9qNw==,46,0.00,IOBA
d567226f-acf5-44e3-bda9-9da541d9e411,12b3b5ed-e4e6-47ee-8fe9-8f8a69e78e5b,Q6GPM1k0YSBpxLrGweTZHpusTmfoUTwtTCGDFZenqHsZlmceTahUxw==,46,-265999043.11,AIRP
bf804b5f-95c7-4b79-9069-be465378b5f8,cdc76763-6dc9-4ff3-92f6-88cd5c1d1aea,zhyejgXjbdofvGN1twqBA78tn8sCkmo-SB3KJ0L7RU4UFRq59UZSjA==,99,10778287.26,SIBL
bee3978f-94af-45df-b71e-ff2d2325719d,c50a7b37-f73b-47fe-a0e5-a5e841f113e1,h_qZoEx2bJYaii4HUqKmoA1WXz26olj4y1wirKL11_QZb-pxuk06mg==,21,73027548.44,JSFB
07b8bbf5-7682-4aca-98d9-676ed07da025,79601c49-68af-4d5e-8f26-6331ea17c256,oqwB0-zJyLK61OIEnzsooWjGRVDcqqyKyZ2j2PgPTdDIEYnak8obiA==,0,96008823.69,SGBK
5360f9cc-280a-4fce-9320-d908b8e60a52,6c432df0-cfb1-476d-9d7b-d61d5d5fee9f,KVODLJ-UItC109ygqtdLOEJBI7qaGyCVYn7SMeILy4fxRGmcPMDUyw==,0,70688907.46,ICIC
5c94e05f-88ba-4fb5-b056-15ba59b1c083,b8e872fe-eb78-41ce-a5bf-a23bf00bb4a2,oNaOhP7HZgRd5LBD2OouR317IhDobNWPnxSY6UxoQIFQeqKg7J_4Vw==,0,96146414.26,PAYTM
8121a92f-cbf4-4262-9f87-a74b4ef6fb97,371a89ab-4e37-4e69-b73f-dca174691d64,DokBqTTf3Ab-whuhB8rsIo1sXuHST7zIaawpt3MGuK1Ifs3fDcB1OQ==,99,56131298.96,UBIN
05f057aa-40ca-4207-b891-89c82cbb68a7,c51d52fe-302f-4d60-bc23-c7a9a3afc59e,7lnPkdrjwR7pqk4eEMgTg-QmN2A-8wndGv2WOKmkKk2vhwJ7W5R1Eg==,21,0.00,IDIB
fc6699b2-da82-44b5-9cce-ba0b77b3dad9,e6e2643d-9c77-4d00-9976-e38725796118,XFQEVdiqHBjTipykuvNtFVdCBpIhD38NMJF2RlA6AyX8hgj3awDksQ==,46,0.00,IDIB
e05b0b78-a885-4bbb-8404-2533431bb673,0e336f3f-1bc7-4da6-ad66-cba5740e2ad2,0NYp5EsuUnqhuM7UnhjTHU1Yo2q-FvisoxG9DSzvs5qmb0Ui4cD3yw==,99,-37608744.29,FINO
8fdbc70b-b203-45c6-ad92-6667dc49644e,3489a476-7eea-444d-8868-88a3a2336b14,vAktCaMmU8lQh3yQhXXFSeb0id8BBBAbsRZHpZ10bd1IuIiv-FusTQ==,0,-27987991.45,SHGB
ade9a8a6-f0b0-434f-86e0-9e9480051116,07a78bfc-a88c-475d-87ee-910b9bfa6e03,RFyIeZ7rw8eNLMfy1KT6SdY8f81V-1p-cJT-DHd7PphzcFZg8ri4cA==,46,17725741.82,UTKS
03f424bb-1c58-4743-8299-877eff52055e,456e08f2-f4b2-457e-a29c-fca6f8ade8ed,QjLpg4Jm_iY8lrbdaue2B7ZgJY_sbVwcisub9WhRZ4pEb5ELyw3SdA==,4,6217702.50,AUBL
9937c5e2-c2f3-461e-a26e-f6099624b188,efc6b8c6-ab8f-4702-9c03-70b1d384f8d7,bxgsF-Tnv0LhRKRg8XlKQPg_U0uifn3dlllMyWnbWHx6hZZOblqdZg==,4,69593890.50,BARB
239561bc-2111-4ff4-b6b2-94e207ba7f6c,85fc1878-d628-4c6d-929f-a94b05e95272,BFjlzXyqEF9K5kwn3mFimvQkjgcU_4j6lXqoc54elzFd-29-w9IoJg==,46,17521818.19,RATN
ce3b4225-e8bc-4fdd-ab73-664aefe29400,6785da97-384d-4488-8e85-147f1ac6cafb,qpAkiz5v6MCfSSNb6XhieRRfwR82DbutEKAAz_5QL2Lr7RrfhbP2uQ==,0,0.00,CLBL
fd48949b-f76c-40d4-896c-c1d49d5ace38,1a533439-cad3-4703-aa8e-3a55f72499ff,ZVbMyZk_rVApU_sXyT-zjKMo7_X6wkOSIAubonxLAbkBWT8AIeHw3g==,0,-4863764.59,CNRB
6fc39cca-9cdb-4d5f-a4e8-c419f07dcfde,cfeb5d22-b5e4-4cac-9560-01e60a12a240,uVZ_qt6zWrqutBry0n455PBI1dIXcLD70JfHfixF-S_DsycWApFX9A==,99,50614104.94,BKID
555a8b70-0a21-4615-87b3-3a712a966829,057451e4-16ff-47ac-8f47-537135ab6f73,i37jYEU_MvUOpEa7crka709FDSGpolJjBXpTIGrnivN7vstKoIAe_w==,4,-1453521.92,PSIB
27e1b927-f849-42e2-b0aa-fbfb08bb4589,5e2c2dc1-c856-409d-9429-ace5f87d3e62,FWK1g1HOGV2rTTWPPC7cZvW6y8lR-mm59snkgdQccr1IEFKzIjps5Q==,4,31255398.92,BAND
7b917e6e-adb1-429c-8106-302f7e1c68ee,85a2e495-b320-470e-95c2-25d5a5d58490,XFUqbixav0fNgAVAdW8VxQ0yMq_L3b-Aew6--Zp2Z3AXNdmaQoButw==,99,66656609.69,HDFC
92a339d2-c7c6-40bd-ab1a-3d9fe9af11b2,5f428eb1-46c4-411d-a5d1-2a272b6cf0b9,-QL4mE2DLo8YqSJXXBKqgRUibwDXuz_zOJoP5HadXj88rk7pc3a6cw==,99,49210037.29,BKID
1583a62e-9b39-48c1-a95a-dd4a675a38cc,db9d1196-202d-440f-8fba-1eee521be196,OXoz5xwgmifC30Ao67oE-bUfwK7EN78LpQDZ-melQH-F10kcw4l2QQ==,0,6582466.67,SIBL
401fe381-5b90-4563-8639-1adb536133d5,264b68fb-af1e-4079-a8a0-aa4231971694,eFTx7wAT7jtjImbJqVz99dEA820MyFJeVz-XpfOp4Ie8a_0E9wGC9w==,21,53356431.99,UBIN
7d760448-68b7-4bb8-a4f8-36bd933614e3,03d9e04c-a60f-4420-8ff0-013d72b58a4e,tTKI1IuIQKiJfj7a_2x9wxLwnM20GQp2iQE_MubjFvPw_uID7FdxBg==,99,-43730503.75,UTIB
63912825-4f1a-4028-bd20-c01968c7b616,c03d6018-681c-4b76-a58a-55b803f44e1f,0Kct3Ca7_1bQDP9XQgisZvz9hANjThYmBoCWuC7tmYwuTBLmiyeY6A==,21,-34553295.19,NSPB
04bc38e6-6712-4078-9215-b01f5fbaec8e,2acf4ac6-0083-41c1-8379-cdc28ab3788e,Bjy9WXWUgENgje0-sWxqeKxKcnnZ_Ty2MD4gAtwXk_nrLgV7feJgxg==,46,76742595.02,AIRP
b6da1841-439d-4739-8ded-d83fb196868a,f6983ef5-73b9-4fdf-9eb7-63322679616a,21Th3FlNeWdXJ7wrDZ8k_9J9aAki-dZKMHgsE13i8w829fiXtrLGUQ==,0,-5223408.22,SBIN
24edff8c-1c69-4201-aa54-d62708643247,fd2dbbe9-26ea-4639-bd47-10bf2ed89f8e,OuD2NrJEBQEzXJZJBPL1rhWy5vPydzA7sdDaSxMYuMEH3MeVxfwYrA==,46,85931103.70,FINO
05398659-666a-4526-9fa8-e4064e1ad889,004211f4-9037-4e71-862e-d11c61f0452e,729QoIGWIc6U90zaGLDNjXMKj5td8Ko6ZKXZ1vH84yqlJ3BRfJJY-Q==,21,-217776578.17,SCBL
903b2ee8-589e-4462-b369-3e070be6b15e,7f7ee084-0e5a-4880-8354-f56dc25b1df8,OdxC-N94n21DFvWv03zBqJtY9FOXtII-p0CT88gIxXAiuHNRW5jMBQ==,4,907175364.57,AUBL
dcebd577-722d-4d73-bc9e-5275a9c42635,a2f772b0-d875-4619-b4f5-a538d9fc8acf,p_lW0ZN9JCe8blChG6Ul_sCkvDnlUdrFf-XD4yARKdNUb86lGXrPqQ==,0,60608940.79,EQUA
8f7eeede-f8b5-4647-9abb-625ec51a6a97,7f468bde-5866-4563-85ff-525d4f7b53ff,89bB720f2B1Jk87eN0S3GHoya0aVCpjZ6JDbSwniXI_yzbMTX65I1A==,21,695629922.54,AUBL
ba7c96b4-d83f-4730-b3f2-62870552211a,7e28542b-d1ff-43e2-b17d-05f9710429f3,tyg-Oh2U-856t6XFMq_Y5ckaWau5k55PXHGD0wQ2bxrnGOpB4LB9gA==,0,88341019.95,CLBL
96a143b5-7835-427e-a7b0-386d8bb391da,0908307c-3a8c-4cc1-9dd2-6995e650a2b2,3Pm1AQ8YgJnjstu6s5iFu1OtnKIimI9ykBAvAFaq-nDOAlZnOcF0Uw==,21,937314601.01,AUBL
b76d7a10-9925-4127-b023-a62869d21d65,bb979f43-20a4-4ad5-ad4d-de2f64882419,Mi_ezmo0GFtrfo02UsxQiu5Y21HgAGIWpoPJawqjemhnVGz018CrJQ==,46,60245577.54,DBSS
c72d8c22-9847-4c26-9258-f9e1d9aa1612,8c04e6f0-35d3-44b9-8717-2a0a1ccea0c1,AYnqltJPxb8WNPP4t9vgdkbFqOPrCJnk6GbihF9MdH_b99o-kbl5IQ==,46,-28765316.83,EQUA
eaeea484-c1b0-488e-9f54-5f7e1dda6e8e,b191640c-a69f-473f-89bc-f53d991d627e,G11nxmJD_0GFSjwxLY1pmr4tObZjfacqB9HAjKy2vRt7gHjiSOSH6w==,4,25522836.11,SIBL
a977d1e7-91d2-410d-b055-f61fad5fa59c,2f84c9a9-f1da-4235-9155-49135bb4ae9c,w83iV6wHVsH-O34mQfFanmBHi0G2Pu1Tsx0AXYzSwQcSrTg8PUQOwQ==,0,-14103036.87,SCBL
a64a7d57-3213-4e9d-9739-f0e68932e7d9,ac12f8b7-ed9e-4bc7-b626-3ee460690e22,7loa-IkTV9sRWbQnKsslJXNDNHm4pmQSWHAWAR5tBtwxBnNYw486aQ==,4,-11941827.41,IDIB
704d8934-9bce-4236-9b94-2a1283eaccec,43e2f5ab-980e-444a-909d-562e46645f32,cD3JYG1HyceAiOoty5dEsmLkMCsqkl4dv8fNWROPMCayssQeivZDqQ==,21,-4361271.43,CNRB
9c017db4-895b-4cad-8db5-fba136387291,d89ca184-d908-4c44-aa7e-32d2e83ab6bb,RHFubc7TLaM8A-BZEDbExX7fR8mvBQP2UsKia4Z1aJB9Ji8AtV8cwg==,99,5146500.67,PAYTM
b82a20c0-193a-4d98-88cc-eb6aa8b652a0,eb13df12-1a06-47b7-9b70-7e4a3997f721,9NeDQL771-iQFzukZSBWzjccBMdvbM9lU97mlM0IcwjdqmS_3lNEMQ==,0,-389748532.05,JAKA
178b6bef-7135-45eb-8995-b436e203b2ae,480835b0-627e-4548-bf6e-7dfdfcac7e4b,ExC0tAu0FOw-aIF0Iuy89oCbGPa_3ciAhGMxADYIJSkprXgEEU4n2w==,21,0.00,SBIN
f2ebe503-b4a9-46f1-8fcb-46d1f0ac805e,336db04f-d7df-4a73-a973-67d00a14e19f,FZzZ8Pa4tD6OIlOyLGF7dJ9cfBF8Gj2l1s9EcDwCzKryTJw5Knw-5Q==,21,25047553.84,CBIN
066ea2f0-9c03-4ce5-96bc-d50c55fa8e6c,f09b378c-e54e-42f5-a91f-8a60bd325f55,RePlZu4G0i5R71cihjStuJPVC3uU1x-qzJPhuZryjJW9rqYck2QOjg==,0,54797057.12,CBIN
e55ed2c4-d24f-4a5c-8ab0-126e7e8bff9a,e15cb3e6-e50d-4845-a173-1b26470a569c,v4pVfxXuGbArjRwWO-sOIKkaRCqb6J4CrP82AIL3Aj8SuEqTsHRr9w==,21,-15221142.66,KVBL
401b8e56-2087-428e-8c2b-e5423290cb2e,4b2147db-4cf8-4461-9970-1cf770d3a390,fN_kC44MwQHLP6x18OnkB5kUjmKhIHP1RoghhrSIhIVeoXGUMtpgPQ==,0,-11169856.66,CSBK
73284402-74f4-4c56-9f1b-647659f0a422,5d9da5d3-e166-4f83-b14e-9bd621b9c45a,iBlWD3w6wPGAvkL5vMiDR3vyCN5Gs0DaodvM-9cyWbBbzWsC5fjK_Q==,46,15337479.33,MAHB
018730e4-1677-4fbd-a297-4a30889bd171,17649345-a109-4fa0-aba9-0bf10a932606,3iJ76FbJgyJdKQsU9x42SHYWIq1ypj93I3y1Y9yY-qaCyTVg6PeqQA==,4,91261349.57,JIOB
65f7cd18-cfd7-4d65-a945-0d8382c1efa4,69f8e829-0c92-4684-90b1-29c9292b8662,IH-SsRLRVhscpOIJdfd5-vx64IbcE3SakVz-M9LPipOSqC-VFc9xyw==,21,64045636.62,CBIN
c361dbef-4b79-4a9c-911b-c47f3183843d,c3f9b381-1ca3-4e86-9b22-8aea231cf683,kASVQQmPkbReDkbCxvjRVNbR380gqyo3Bj6mpifRxX7KCA0MC6glPw==,46,13029830.62,AUBL
a090dea0-108c-4d36-b549-98abda231bb5,4a36d0f1-d3c8-422f-b224-1083f058c1c5,y0b9mXT8Xnra7wFw756JEJcPLwb0DNVynI_aZ771mXvtLZL_yvlv2g==,99,-4670798.92,SCBL
edd63cb7-cfb7-4945-9a8c-5a749dc40ef0,6f4f82f6-b180-43c6-9b2e-926ed65034db,BqKMBrEsqvIDmvBw0xUioagKCgvzhVajZFzU7LgbSBipQdeR3e95OA==,99,97482845.68,CNRB
fda573cf-c5df-4a7e-816e-7c2f6dc24c40,6201a804-0c18-4ce7-b616-118f89d2f02d,6BYu3bYpfTD421M_Vofj_RDICNYAlI0DXFbjS9o8losZXwClng1enQ==,21,8052507.06,DCBL
8f4d701e-a3d2-4967-a37e-1713b9a68c74,b83e2f40-ebfd-4545-a4ea-5a1d14063dfe,In94wu4eS6gFuO9ZAeU7dRdt1g52nm8sHFYadQWgAG8ZwgziTRIkBw==,99,0.00,JSFB
df10116b-4d49-4120-ad6f-6aa391746ec1,67749804-c0a2-4531-a976-640193fac8d9,qNr7C7SeQSQZ6oCHC40H5vBz2t42kG3Pg3n9Q50yXGUJfX14mS27fQ==,4,70411941.57,UBIN
5c52054a-36ac-42aa-a693-700542683026,edd68e4d-4519-48cc-b10f-67d6f227fe8d,Hp_gJLkq8CeS_fh8dYrYE6ngmAyo4wtdaMEZacY3kpqr5RfFXFySmQ==,46,0.00,KVBL
6fe1eae4-ca4a-455f-964b-0ffd0f25276d,91996044-aae0-4c88-b191-fffe9c5de1e0,OwIN4maFTxK2BKgQfBCSCHgjeQlnBlY0Ct9joYxDsn-maBfAcZ2ZmQ==,0,51041637.45,RATN
f339de37-5601-413a-bb40-71f190beaa38,2b4d63f7-b935-4a93-bdf3-770d8c257b1c,ueeDDhHXTBr14wCr47euj5UUx5M_ARDi3bwehAzuQIxXe-FgP5oPqw==,99,68537328.90,BARB
e8cda975-5164-45be-aa55-460ac02b6cf1,77925098-e2a8-43f0-8374-79cddc09d096,pLqC4ooj7FLmmqqd9rvLaoRS4Lm-hd3xhWQ2cXytW6t40ojgGqJkQA==,99,678002.76,HDFC
74e3ed0d-15f3-4e46-b4fa-023aa86a6ba6,960caf65-451b-412c-81e7-21927eb18701,gdEfH0zkk_bT80XYyH6F-1KQkl3Z_OYmI0-dGPm42FFqmhP-3Mhocw==,0,-11326830.88,FED
8faec2a4-627f-419b-9563-e030f7e2359a,5a3419dd-9da2-4609-b56e-02e46cbf77c9,0k6D5OSCnHhqWKfZTS4O9_yArIkHQUOgagcpvGIz-OTg7lKazjR3cg==,21,59337081.68,ESAF
cda1843c-ffb1-4729-a32d-3eb75c1dd0b7,849ba4a4-e287-4ef3-859e-ea0f9b4ae3c5,byJtVzYmtmIqV7w5rRp8R51ckwS1hW-VGLGBJM81Vj_569sOoQsZNw==,99,704883541.09,NESF
14d426c4-8089-4298-ac9d-c6983f8c43ca,7324da0a-3e77-4bcf-8101-5daea6f59be9,JYYLvHzKcYDLaTgVt1LbHNNnh_8MVWl3eay8Ak-ZJ9gAjX4UREpm4A==,4,82472790.53,SHGB
8b10d324-38e8-48b0-9535-22b0a52f2bd7,ad33ebdd-77a6-4429-862e-20adcdb7d346,EF8fmop4ZeBivKkFx5jgz9Y8sMGjBUx_Gr6R94EVO59oHLbUpC8GZA==,21,35425460.97,JAKA
f94eaa45-c0b0-4315-858b-304b46216b03,0b34a989-d43e-4b58-8893-8031480dd16e,w143dykSuFV68qlMPMadH-Ep1vuXv_3LaZv1uUOJeCfZq_6NQKz60Q==,4,-22439355.91,UTIB
4608653f-4dd7-41c7-8512-e36459556995,42de7d97-d618-4d6d-acc9-cb63db6515e2,mU7v4dWxjrwMUPvWRv3ngixYk-7pr08bqImk1plzHoef6qvR1TXtkQ==,99,63893407.85,IPPB
339db9cb-31fe-4f7d-8c0b-5138f4b2f7e2,f45d4f81-c9b7-415c-a320-9c056c359c94,UN_8p9ennVDgKuC-ziF4CKBMu5K_wLBvkIiYJvjKiAhlwW5LO7kR7w==,21,-21885297.83,IDIB
d4bd9acb-aa55-4142-b86e-d06c8c80a2aa,f48dcf69-1565-4599-a5ae-1c63d9ffdc21,Sg6w96BYm2jp1SQ7qzXe1zO7FwsF3UgdV__iLG9eBwIijwkNinMBsw==,99,52661632.68,PAYTM
93c89d1d-2608-401f-a2fa-8e4897b70ba6,1504d9a1-f455-4eeb-bb47-666aac0ce3a2,UsHypDYHNm8cvTAIoLr6xxjJxM_FUY0KsgvDD7EI0f5rvP86WVMzVw==,99,-12165324.82,CBIN
05289853-e73f-4994-9a5e-c6d6480df7e1,45494a0a-7a0f-43a1-aa76-9d10eee12b99,7tEOi5s-Ljwj41Z7I8trrvYr3o66hcTV5HoUiWC_YnPUzjwSzHz5nA==,46,52007641.92,KVBL
c0fb8f6d-17a1-41e6-abb2-c0a992d9cc16,0696c35c-028f-4c05-a023-39bbe81d3fe8,Fu_IbFrhiGC9-L2V6sVB65MBqPxUK44645eOl5cELGe9JQ2u-F2Xvw==,4,8768168.83,TMBL
65f7b8d1-186b-492c-a0bd-b98ca6de8d81,0975145b-a497-499a-b0ba-eebd3f4423fd,v11y6Ev_4XUJHvgOERsYx9haMsxZw6He53STCnR_WiBH_83C3klL5w==,46,-13633984.91,ESAF
cbda5b40-71b1-4096-b27d-2d7caf275e48,b51d338b-6192-4acf-9789-6a6bb78b637a,nkDzC1qRgG3EZuRQDjWZdY1JMP7VnAiLMkoXptTNuTAHJwYVYEmgkg==,46,33352973.69,BKID
b8154706-8cf0-43f9-ba6e-30ecb282ed54,7a190a48-4347-4424-bb19-ba57d7146721,ERW-ilFq42urwpAMitikfAzrWAmAi7pqVQ5NlAntHCPwi7MpFPe8bg==,46,980923285.99,IDIB
e374546f-d65c-4e3f-b76c-2d2888946f91,08a06abe-58c7-4e96-915f-03df9b0c6398,bxqizGnE4W--FPBCAmXOVz3R3IozOObYd8crdaKNp_Uy6bXlkoJGHw==,21,94462831.29,KVBL
fd9fe10a-87a7-4d90-9329-9372c9364943,c75f4dde-74eb-4bf9-aa2f-917636420401,Ti9ASZ9ecA_RCidafU6C1I1NkwzK8lLTOswZLe1k-pJAaRj0cFgdeQ==,4,99003682.62,DCBL
d6fb485b-d9d8-4fde-aaae-4ea3278689cc,f4834888-dc97-406c-b305-ba410ff10fda,SikJcamtcnNKsMBrpWQfL8_JF0aQ4dKK94amiDHg11_R_vwudkYzpQ==,21,95639162.83,SBIN
8b687a78-927a-4d9c-a4a6-85e816912dee,caf60cee-8b7c-42fc-b5f3-1ef00af487b9,bYE4n7PwEiE477QTlVaQb82jCZsKp0bs8tQxtBYI_xQ5rXD7WffJlw==,21,38513760.21,KKBK
ca76889f-6d6f-4de1-9627-7cdd1a50b8f8,9e64bd4b-47f7-4b28-be03-963824dc26bb,GRqFhZQ4_uYAwBqm0f0dIX3iCBxH1pPEsJ9kBuMM0GBwXvBhY34FMg==,99,-44872601.07,ESAF
31aca135-7ec9-4058-addd-c5c3fb102424,23834f7c-9d86-423b-8b24-fc5ee5ea8447,Mk_ldJsURI4SPIPTdJ3yWSn35TV6ou7SW2_mAm-ahQzILipWr2zCEw==,4,-26078065.20,CBIN
7a394edb-23fe-4166-a594-decd73985d64,666c7df0-0a59-4bad-9c5c-fe93544874ae,4u81Iz1JDJC0lMXfX3xTN03GR7zyptabEOCuFhk9NyeQLCg1imZDdA==,99,70834865.39,AUBL
f90e4544-41cc-4ca4-ab14-25cd33c2f802,b437355a-ee67-4438-858e-5e46f34989f1,7fR30sTi7vmnswNowHzP4vnXRDu9VMJJIqEoNtLBt4816wJKsG3pxQ==,4,49979953.00,KARB
e27adffa-9ff6-4321-8aae-58221fdc9f2b,3240ff56-5b3d-4d85-8a41-d4984f6e4884,x1nKBc2ZbG3mhgCXwjYFCCX9On7wVXOTA7B3sSoLbUZLphTgBkkBRQ==,0,-402670411.87,HDFC
f1d7a4c0-af5c-4bb9-8571-7c1475b489aa,84b0d6ac-06c2-49f7-8e1f-9f435b11c78a,iNOlv46CfuV5zu-9qXkCdxku_In9AjxU1U6Okd5aJL1AajFnC1tjQA==,46,-460717412.41,SGBK
874ddc76-d822-496a-921d-f12467e86a5a,dab57704-108d-45c9-a1dd-9acf4b860cfe,RCOWhx_gqApOOHtAFYH-MuYf0FC4JsKLiQUTfOEnZIePaE_BbPDXbA==,4,0.00,CLBL
5e03bb78-17b5-4c46-bb55-f38189e50328,326666f0-216b-4e4d-9c77-5d054d16dd76,IsnGNoJesQo2uWzvGqyE1fm-CT8p29hwpp4fdGY27jNJ1vTESrIp7Q==,4,4127846.62,INDB
29dd103e-c26b-4d7f-b294-7d8677f9293f,5a86f544-fbf2-4024-8b4b-480a74f4d83d,Zrve9gp1MZ1dTVbvVtANeHPuFnigNuX-srT6ZUb2BNXqNXuUONavOg==,4,24743382.58,DBSS
4c3a928a-9314-4432-bf18-348c2f458e32,ed9b0287-c380-4a40-b5bc-0d25cf986731,064PRWat0Qo_ker1CooifcP8_fWMMccJQO711wFQMMrkj-wfG_SOGQ==,4,-30258794.27,YESB
71038192-a984-4f23-ad61-f05fbbe08738,0e2d5bc4-a9e8-4ea7-88bc-f77cfa59c5ee,zumUYncis7BGjT1LHcF2sqjfWlpqDWaR8Sflu9sSPi-Z0fCWm7vX0w==,46,52141891.81,IDIB
8269f3a3-f800-4314-9785-6d345dcfbac0,78de58fc-b72a-4c06-a12c-8c5c7ae721c1,I0klA1IP2-KENDRGdch0EamdfrqjIhy4eT3B_DykBhFXcYXP4xN_SQ==,99,-15528230.89,NESF
c6350241-c7cc-4b2a-b352-9a80465bd906,43efa9ea-ebd8-475f-9f99-e7c2be4f531c,cyqYKequESkyzNIs1tV_Z8o_3r-w8IRWgoG8j5Q_LqqLM8XG0AsxRw==,99,60241677.85,IDFB
81223b84-2902-4572-99b2-272aa444214d,2d6119b0-f006-4935-95ea-3e1f34ce958c,jp0JF4F-jTyviXJgftEHHLKhOUqLkwiiNmNpAr1ZcHUJ2jpeDa7A1A==,99,24011689.96,JSFB
b1fae4f9-4c3e-484f-869a-eac65fd39ef9,73e40c4d-7028-42bc-b9a2-c1d15efbcc1c,aZruBhi-G15ErEab4xiBDUin_3IWMhU1aJXeMDSF72L0nTSOcum1bA==,46,13936699.24,KVBL
e35a3534-0ebf-464d-989e-9c2db4d2b820,ab15d7ce-fd8a-4506-af83-05ec6a9dca4b,7VOv3CighnG-k6DLiMh8e89W9RwbCwPLWdTqlDcV6wKPDIH3YCpCIg==,4,-26970625.79,DBSS
114563c4-6b77-4df9-9d3a-b614295c0fd9,a31c982c-2f7d-44f4-82a8-a650ce55f4ca,O9nLTWGF_EsMXjjN1kTC4axOfiGNQCtbUoKELwQaRAUCGBZHdZvlzw==,99,29728748.29,JIOB
f59dba60-166e-4e11-be8c-cb4351c4cbb9,b9e3ad88-f755-45c8-aa21-ff01714262db,iEFdVzBlNHdRiT2ycMsms2DKKHXCWlanW7EnHckcf_0l-XGKfgeeHQ==,99,-35651932.62,KARB
48d7046e-d24a-44b1-bdd5-d5597edf772c,cfcf6d71-018c-42f8-8a82-9dea3086a6b8,qBx5mOMwD_DgLcgd3O70NhQ4w8TtkHOOS0n4-6uzO7xVwlf6-UOE-Q==,4,97182484.55,AIRP
